"pokemon","nature","ev","hp","atk","def","spa","spd","spe","percent"
"Dialga","Quiet","252/0/0/252/4/0","252","0","0","252","4","0","7.366"
"Dialga","Modest","252/0/0/20/236/0","252","0","0","20","236","0","6.726"
"Dialga","Modest","228/0/0/116/164/0","228","0","0","116","164","0","6.528"
"Dialga","Modest","252/0/60/84/108/0","252","0","60","84","108","0","6.250"
"Dialga","Modest","228/0/0/76/204/0","228","0","0","76","204","0","6.054"
"Dialga","Calm","228/0/0/68/212/0","228","0","0","68","212","0","5.064"
"Dialga","Calm","236/0/76/0/196/0","236","0","76","0","196","0","4.850"
"Dialga","Modest","252/0/0/236/0/20","252","0","0","236","0","20","2.948"
"Dialga","Modest","244/0/4/20/236/4","244","0","4","20","236","4","2.919"
"Dialga","Calm","252/0/76/100/76/0","252","0","76","100","76","0","2.530"
"Dialga","Quiet","252/0/0/4/252/0","252","0","0","4","252","0","2.253"
"Dialga","Modest","252/0/116/140/0/0","252","0","116","140","0","0","1.702"
"Dialga","Modest","252/0/0/252/4/0","252","0","0","252","4","0","1.168"
"Dialga","Modest","4/0/0/252/0/252","4","0","0","252","0","252","1.095"
"Dialga","Quiet","252/0/188/68/0/0","252","0","188","68","0","0","1.066"
"Dialga","Sassy","252/0/100/0/156/0","252","0","100","0","156","0","1.046"
"Dialga","Modest","252/0/108/76/60/12","252","0","108","76","60","12","1.034"
"Dialga","Modest","252/0/60/52/140/0","252","0","60","52","140","0","0.968"
"Dialga","Modest","252/0/0/180/76/0","252","0","0","180","76","0","0.918"
"Dialga","Quiet","244/0/36/196/28/4","244","0","36","196","28","4","0.826"
"Dialga","Modest","252/0/0/236/20/0","252","0","0","236","20","0","0.756"
"Dialga","Sassy","244/4/4/36/220/0","244","4","4","36","220","0","0.751"
"Dialga","Modest","244/0/60/204/0/0","244","0","60","204","0","0","0.731"
"Dialga","Modest","228/0/20/4/252/4","228","0","20","4","252","4","0.728"
"Dialga","Modest","100/0/0/156/0/252","100","0","0","156","0","252","0.689"
"Dialga","Modest","104/0/0/252/0/152","104","0","0","252","0","152","0.677"
"Dialga","Quiet","252/0/4/252/0/0","252","0","4","252","0","0","0.665"
"Dialga","Quiet","228/0/0/164/116/0","228","0","0","164","116","0","0.658"
"Dialga","Sassy","252/0/60/60/132/0","252","0","60","60","132","0","0.635"
"Dialga","Quiet","252/0/0/28/228/0","252","0","0","28","228","0","0.545"
"Aegislash","Adamant","252/156/4/0/4/92","252","156","4","0","4","92","39.670"
"Aegislash","Brave","252/252/0/0/4/0","252","252","0","0","4","0","16.355"
"Aegislash","Brave","252/140/0/0/116/0","252","140","0","0","116","0","6.097"
"Aegislash","Brave","252/252/0/4/0/0","252","252","0","4","0","0","5.784"
"Aegislash","Quiet","252/0/0/252/4/0","252","0","0","252","4","0","4.346"
"Aegislash","Quiet","252/4/0/252/0/0","252","4","0","252","0","0","4.326"
"Aegislash","Brave","252/0/100/52/100/0","252","0","100","52","100","0","4.240"
"Aegislash","Adamant","252/252/0/0/4/0","252","252","0","0","4","0","3.014"
"Aegislash","Brave","252/116/0/140/0/0","252","116","0","140","0","0","1.746"
"Aegislash","Hardy","252/128/0/128/0/0","252","128","0","128","0","0","1.711"
"Aegislash","Careful","252/4/0/0/252/0","252","4","0","0","252","0","1.534"
"Aegislash","Sassy","252/4/0/0/252/0","252","4","0","0","252","0","1.271"
"Aegislash","Quiet","252/4/116/60/76/0","252","4","116","60","76","0","1.062"
"Aegislash","Quiet","212/0/124/0/172/0","212","0","124","0","172","0","0.907"
"Aegislash","Quiet","252/0/100/156/0/0","252","0","100","156","0","0","0.711"
"Aegislash","Adamant","252/252/0/0/0/4","252","252","0","0","0","4","0.658"
"Floatzel","Jolly","20/228/4/0/4/252","20","228","4","0","4","252","97.833"
"Floatzel","Adamant","4/252/0/0/0/252","4","252","0","0","0","252","2.157"
"Electrode","Timid","92/0/4/252/12/148","92","0","4","252","12","148","47.682"
"Electrode","Timid","0/0/0/252/4/252","0","0","0","252","4","252","44.852"
"Electrode","Hasty","4/0/0/252/0/252","4","0","0","252","0","252","5.528"
"Electrode","Timid","252/0/0/0/4/252","252","0","0","0","4","252","0.654"
"Thundurus-Therian","Timid","36/0/4/76/140/252","36","0","4","76","140","252","43.977"
"Thundurus-Therian","Timid","0/0/0/252/0/252","0","0","0","252","0","252","33.680"
"Thundurus-Therian","Timid","236/0/12/68/20/172","236","0","12","68","20","172","5.109"
"Thundurus-Therian","Timid","172/0/4/76/4/252","172","0","4","76","4","252","4.112"
"Thundurus-Therian","Timid","36/0/4/252/44/172","36","0","4","252","44","172","4.029"
"Thundurus-Therian","Timid","132/0/4/116/4/252","132","0","4","116","4","252","3.572"
"Thundurus-Therian","Timid","76/0/4/92/84/252","76","0","4","92","84","252","1.100"
"Thundurus-Therian","Timid","0/0/0/252/4/252","0","0","0","252","4","252","0.943"
"Thundurus-Therian","Timid","4/0/0/252/0/252","4","0","0","252","0","252","0.812"
"Thundurus-Therian","Timid","164/0/4/76/12/252","164","0","4","76","12","252","0.681"
"Thundurus-Therian","Timid","180/0/0/0/76/252","180","0","0","0","76","252","0.606"
"Tyranitar","Impish","252/4/252/0/0/0","252","4","252","0","0","0","79.546"
"Tyranitar","Jolly","4/252/0/0/0/252","4","252","0","0","0","252","7.941"
"Tyranitar","Jolly","0/252/0/0/4/252","0","252","0","0","4","252","4.841"
"Tyranitar","Adamant","180/252/0/0/0/76","180","252","0","0","0","76","1.533"
"Tyranitar","Brave","252/252/0/0/4/0","252","252","0","0","4","0","1.263"
"Tyranitar","Lonely","252/100/0/0/0/156","252","100","0","0","0","156","1.046"
"Tyranitar","Adamant","252/252/0/0/4/0","252","252","0","0","4","0","0.923"
"Tyranitar","Jolly","16/252/60/0/60/120","16","252","60","0","60","120","0.858"
"Bruxish","Jolly","0/252/0/0/4/252","0","252","0","0","4","252","44.818"
"Bruxish","Timid","4/0/0/252/0/252","4","0","0","252","0","252","41.749"
"Bruxish","Timid","252/0/0/0/4/252","252","0","0","0","4","252","9.579"
"Bruxish","Adamant","252/252/0/0/4/0","252","252","0","0","4","0","1.670"
"Bruxish","Relaxed","252/0/252/0/4/0","252","0","252","0","4","0","0.996"
"Empoleon","Adamant","212/252/0/0/0/44","212","252","0","0","0","44","61.860"
"Empoleon","Adamant","204/244/4/0/12/44","204","244","4","0","12","44","17.576"
"Empoleon","Adamant","4/252/0/0/0/252","4","252","0","0","0","252","6.615"
"Empoleon","Adamant","220/228/4/0/4/52","220","228","4","0","4","52","4.579"
"Empoleon","Adamant","252/164/4/0/4/84","252","164","4","0","4","84","4.319"
"Empoleon","Adamant","4/252/0/0/252/0","4","252","0","0","252","0","1.031"
"Empoleon","Careful","188/60/20/0/196/44","188","60","20","0","196","44","0.737"
"Empoleon","Adamant","236/172/4/0/4/92","236","172","4","0","4","92","0.555"
"Empoleon","Adamant","252/252/0/0/0/4","252","252","0","0","0","4","0.544"
"Pikachu","Jolly","4/252/0/0/0/252","4","252","0","0","0","252","78.457"
"Pikachu","Hasty","0/188/0/20/0/252","0","188","0","20","0","252","11.245"
"Pikachu","Hasty","0/188/0/68/0/252","0","188","0","68","0","252","4.163"
"Pikachu","Hasty","0/252/0/4/0/252","0","252","0","4","0","252","2.783"
"Pikachu","Jolly","0/252/0/0/4/252","0","252","0","0","4","252","1.789"
"Pikachu","Naive","0/252/0/4/0/252","0","252","0","4","0","252","0.773"
"Salazzle","Timid","4/0/4/156/100/244","4","0","4","156","100","244","37.025"
"Salazzle","Timid","4/0/0/252/0/252","4","0","0","252","0","252","31.202"
"Salazzle","Timid","4/0/4/236/12/252","4","0","4","236","12","252","14.232"
"Salazzle","Hasty","0/4/0/252/0/252","0","4","0","252","0","252","3.088"
"Salazzle","Timid","4/0/4/244/4/252","4","0","4","244","4","252","1.933"
"Salazzle","Timid","0/0/0/252/4/252","0","0","0","252","4","252","1.664"
"Salazzle","Timid","0/0/0/236/20/252","0","0","0","236","20","252","1.583"
"Salazzle","Timid","0/0/0/156/100/252","0","0","0","156","100","252","1.539"
"Salazzle","Timid","4/0/4/156/92/252","4","0","4","156","92","252","1.311"
"Salazzle","Timid","252/0/4/8/20/220","252","0","4","8","20","220","0.936"
"Salazzle","Timid","4/0/4/252/4/244","4","0","4","252","4","244","0.919"
"Salazzle","Hasty","0/0/0/252/4/252","0","0","0","252","4","252","0.721"
"Salazzle","Timid","4/0/4/204/44/252","4","0","4","204","44","252","0.632"
"Salazzle","Timid","0/0/0/220/36/252","0","0","0","220","36","252","0.619"
"Salazzle","Timid","0/0/4/252/0/252","0","0","4","252","0","252","0.597"
"Reshiram","Timid","148/0/0/108/0/252","148","0","0","108","0","252","22.807"
"Reshiram","Modest","252/0/0/252/4/0","252","0","0","252","4","0","19.052"
"Reshiram","Modest","0/0/0/252/4/252","0","0","0","252","4","252","17.111"
"Reshiram","Modest","156/0/0/252/4/96","156","0","0","252","4","96","16.978"
"Reshiram","Modest","112/0/0/144/252/0","112","0","0","144","252","0","5.782"
"Reshiram","Modest","4/0/0/252/0/252","4","0","0","252","0","252","4.181"
"Reshiram","Modest","188/0/0/156/0/164","188","0","0","156","0","164","2.880"
"Reshiram","Timid","0/0/4/252/0/252","0","0","4","252","0","252","2.340"
"Reshiram","Timid","156/0/44/252/56/0","156","0","44","252","56","0","1.853"
"Reshiram","Timid","4/0/0/252/0/252","4","0","0","252","0","252","1.330"
"Reshiram","Modest","12/0/4/252/4/236","12","0","4","252","4","236","1.249"
"Reshiram","Timid","104/0/0/252/4/148","104","0","0","252","4","148","1.105"
"Reshiram","Quiet","252/0/0/252/4/0","252","0","0","252","4","0","0.849"
"Reshiram","Timid","0/0/0/252/4/252","0","0","0","252","4","252","0.673"
"Reshiram","Timid","4/0/4/252/12/236","4","0","4","252","12","236","0.514"
"Shuckle","Bold","4/0/252/0/252/0","4","0","252","0","252","0","50.278"
"Shuckle","Relaxed","252/0/252/0/4/0","252","0","252","0","4","0","43.228"
"Shuckle","Relaxed","4/0/252/0/252/0","4","0","252","0","252","0","3.457"
"Shuckle","Lax","164/0/252/0/92/0","164","0","252","0","92","0","1.465"
"Shuckle","Bold","0/0/252/0/252/6","0","0","252","0","252","6","0.825"
"Muk-Alola","Careful","252/36/140/0/76/4","252","36","140","0","76","4","84.771"
"Muk-Alola","Careful","188/60/180/0/76/4","188","60","180","0","76","4","10.651"
"Muk-Alola","Adamant","252/252/4/0/0/0","252","252","4","0","0","0","1.481"
"Muk-Alola","Sassy","252/4/0/0/252/0","252","4","0","0","252","0","0.794"
"Clefable","Calm","244/0/116/28/116/0","244","0","116","28","116","0","48.836"
"Clefable","Modest","252/0/0/252/4/0","252","0","0","252","4","0","15.499"
"Clefable","Calm","252/0/4/0/252/0","252","0","4","0","252","0","7.501"
"Clefable","Calm","252/0/20/0/236/0","252","0","20","0","236","0","5.296"
"Clefable","Calm","252/0/220/0/36/0","252","0","220","0","36","0","4.081"
"Clefable","Calm","252/0/0/4/252/0","252","0","0","4","252","0","3.771"
"Clefable","Sassy","252/0/4/0/252/0","252","0","4","0","252","0","3.057"
"Clefable","Sassy","252/0/100/0/156/0","252","0","100","0","156","0","2.184"
"Clefable","Bold","252/0/132/44/76/4","252","0","132","44","76","4","1.915"
"Clefable","Bold","252/0/252/0/4/0","252","0","252","0","4","0","1.341"
"Clefable","Bold","252/0/252/4/0/0","252","0","252","4","0","0","1.043"
"Clefable","Sassy","252/4/0/0/252/0","252","4","0","0","252","0","0.908"
"Clefable","Modest","252/0/148/44/60/0","252","0","148","44","60","0","0.866"
"Clefable","Bold","0/0/252/4/252/0","0","0","252","4","252","0","0.791"
"Clefable","Calm","252/0/148/0/108/0","252","0","148","0","108","0","0.676"
"Clefable","Modest","172/0/148/124/60/0","172","0","148","124","60","0","0.514"
"Shiftry","Timid","252/0/0/156/0/100","252","0","0","156","0","100","41.216"
"Shiftry","Jolly","4/252/0/0/0/252","4","252","0","0","0","252","33.109"
"Shiftry","Jolly","0/252/0/0/4/252","0","252","0","0","4","252","20.529"
"Shiftry","Adamant","0/252/0/0/4/252","0","252","0","0","4","252","2.904"
"Shiftry","Adamant","252/252/0/0/0/4","252","252","0","0","0","4","1.173"
"Shiftry","Mild","0/4/0/252/0/252","0","4","0","252","0","252","0.524"
"Mienshao","Jolly","0/252/0/0/4/252","0","252","0","0","4","252","56.939"
"Mienshao","Jolly","4/252/0/0/0/252","4","252","0","0","0","252","37.081"
"Mienshao","Adamant","4/252/0/0/0/252","4","252","0","0","0","252","5.169"
"Ludicolo","Bold","252/0/156/92/4/0","252","0","156","92","4","0","42.217"
"Ludicolo","Modest","132/0/4/116/4/252","132","0","4","116","4","252","8.297"
"Ludicolo","Modest","156/0/0/252/0/100","156","0","0","252","0","100","7.896"
"Ludicolo","Mild","0/4/0/252/0/252","0","4","0","252","0","252","6.660"
"Ludicolo","Modest","0/0/4/252/0/252","0","0","4","252","0","252","4.131"
"Ludicolo","Gentle","252/0/0/4/252/0","252","0","0","4","252","0","4.036"
"Ludicolo","Modest","4/0/0/252/0/252","4","0","0","252","0","252","3.458"
"Ludicolo","Modest","0/0/0/252/4/252","0","0","0","252","4","252","3.273"
"Ludicolo","Timid","0/0/0/252/4/252","0","0","0","252","4","252","2.787"
"Ludicolo","Timid","0/4/0/252/0/252","0","4","0","252","0","252","2.659"
"Ludicolo","Modest","204/0/20/124/76/84","204","0","20","124","76","84","2.029"
"Ludicolo","Modest","252/0/4/20/148/84","252","0","4","20","148","84","1.898"
"Ludicolo","Quiet","252/0/0/252/4/0","252","0","0","252","4","0","1.148"
"Ludicolo","Serious","4/0/0/252/0/252","4","0","0","252","0","252","1.120"
"Ludicolo","Modest","252/0/0/252/4/0","252","0","0","252","4","0","0.963"
"Ludicolo","Modest","220/0/0/116/172/0","220","0","0","116","172","0","0.955"
"Ludicolo","Modest","44/0/0/252/0/212","44","0","0","252","0","212","0.651"
"Ludicolo","Hasty","124/0/0/252/0/132","124","0","0","252","0","132","0.627"
"Ludicolo","Timid","100/0/0/252/0/156","100","0","0","252","0","156","0.615"
"Ludicolo","Timid","92/0/0/252/0/164","92","0","0","252","0","164","0.516"
"Rotom-Heat","Timid","252/0/4/60/4/188","252","0","4","60","4","188","86.197"
"Rotom-Heat","Modest","252/0/60/108/76/12","252","0","60","108","76","12","5.902"
"Rotom-Heat","Timid","4/0/0/252/0/252","4","0","0","252","0","252","2.051"
"Rotom-Heat","Calm","212/0/44/52/196/0","212","0","44","52","196","0","1.723"
"Rotom-Heat","Timid","252/0/60/0/0/196","252","0","60","0","0","196","1.065"
"Rotom-Heat","Modest","252/0/0/252/4/0","252","0","0","252","4","0","1.032"
"Rotom-Heat","Timid","252/0/0/60/0/196","252","0","0","60","0","196","0.659"
"Malamar","Careful","252/0/0/0/180/76","252","0","0","0","180","76","37.434"
"Malamar","Adamant","252/60/12/0/180/4","252","60","12","0","180","4","32.489"
"Malamar","Adamant","252/252/0/0/4/0","252","252","0","0","4","0","8.390"
"Malamar","Jolly","252/0/0/0/0/252","252","0","0","0","0","252","7.093"
"Malamar","Sassy","252/4/0/0/252/0","252","4","0","0","252","0","6.663"
"Malamar","Sassy","244/0/12/0/252/0","244","0","12","0","252","0","2.170"
"Malamar","Relaxed","252/4/252/0/0/0","252","4","252","0","0","0","1.227"
"Malamar","Careful","196/0/0/0/252/60","196","0","0","0","252","60","1.067"
"Malamar","Adamant","4/252/0/0/0/252","4","252","0","0","0","252","0.853"
"Magnezone","Brave","252/252/0/4/0/0","252","252","0","4","0","0","70.882"
"Magnezone","Modest","252/0/0/252/4/0","252","0","0","252","4","0","9.572"
"Magnezone","Timid","0/0/0/252/4/252","0","0","0","252","4","252","6.058"
"Magnezone","Modest","252/0/0/252/0/0","252","0","0","252","0","0","4.992"
"Magnezone","Modest","180/0/0/252/76/0","180","0","0","252","76","0","4.508"
"Magnezone","Modest","0/0/252/252/4/0","0","0","252","252","4","0","1.726"
"Magnezone","Modest","252/0/60/116/20/60","252","0","60","116","20","60","1.193"
"Landorus","Timid","0/0/0/252/0/252","0","0","0","252","0","252","33.026"
"Landorus","Timid","12/0/4/228/12/252","12","0","4","228","12","252","32.439"
"Landorus","Timid","4/0/0/252/0/252","4","0","0","252","0","252","27.258"
"Landorus","Timid","0/0/0/252/4/252","0","0","0","252","4","252","6.115"
"Landorus","Jolly","4/252/0/0/0/252","4","252","0","0","0","252","0.519"
"Azumarill","Adamant","252/252/0/0/4/0","252","252","0","0","4","0","46.574"
"Azumarill","Brave","252/252/0/0/4/0","252","252","0","0","4","0","26.841"
"Azumarill","Adamant","244/252/0/0/12/0","244","252","0","0","12","0","8.103"
"Azumarill","Adamant","252/252/4/0/0/0","252","252","4","0","0","0","8.003"
"Azumarill","Adamant","204/204/20/0/76/4","204","204","20","0","76","4","6.192"
"Azumarill","Naughty","244/252/0/0/0/12","244","252","0","0","0","12","1.151"
"Azumarill","Adamant","252/252/0/0/0/4","252","252","0","0","0","4","0.904"
"Azumarill","Careful","252/4/0/0/252/0","252","4","0","0","252","0","0.665"
"Lugia","Timid","84/0/4/236/4/180","84","0","4","236","4","180","45.156"
"Lugia","Timid","68/0/4/252/4/180","68","0","4","252","4","180","36.327"
"Lugia","Bold","252/0/196/0/56/4","252","0","196","0","56","4","5.514"
"Lugia","Timid","76/0/4/244/4/180","76","0","4","244","4","180","4.152"
"Lugia","Modest","156/0/0/252/100/0","156","0","0","252","100","0","1.866"
"Lugia","Timid","0/0/4/252/0/252","0","0","4","252","0","252","1.788"
"Lugia","Modest","252/0/0/252/4/0","252","0","0","252","4","0","1.137"
"Lugia","Timid","52/0/4/252/4/196","52","0","4","252","4","196","0.838"
"Lugia","Modest","148/0/76/252/32/0","148","0","76","252","32","0","0.542"
"Lugia","Timid","4/0/0/252/0/252","4","0","0","252","0","252","0.529"
"Murkrow","Calm","252/0/0/0/252/4","252","0","0","0","252","4","25.024"
"Murkrow","Timid","252/0/0/0/4/252","252","0","0","0","4","252","22.031"
"Murkrow","Calm","252/0/36/0/220/0","252","0","36","0","220","0","18.016"
"Murkrow","Calm","252/0/28/0/228/0","252","0","28","0","228","0","9.721"
"Murkrow","Calm","252/0/4/0/252/0","252","0","4","0","252","0","7.312"
"Murkrow","Timid","252/0/0/0/0/252","252","0","0","0","0","252","4.415"
"Murkrow","Jolly","252/0/0/0/4/252","252","0","0","0","4","252","3.649"
"Murkrow","Calm","204/0/108/0/196/0","204","0","108","0","196","0","2.531"
"Murkrow","Calm","252/0/148/0/108/0","252","0","148","0","108","0","0.951"
"Murkrow","Calm","236/0/12/4/252/4","236","0","12","4","252","4","0.859"
"Murkrow","Timid","252/0/4/0/0/252","252","0","4","0","0","252","0.800"
"Murkrow","Timid","4/0/0/252/0/252","4","0","0","252","0","252","0.728"
"Murkrow","Calm","4/0/252/0/252/0","4","0","252","0","252","0","0.688"
"Murkrow","Impish","252/0/124/0/128/0","252","0","124","0","128","0","0.628"
"Dusclops","Relaxed","228/0/236/0/44/0","228","0","236","0","44","0","85.260"
"Dusclops","Sassy","252/0/4/0/252/0","252","0","4","0","252","0","13.555"
"Hydreigon","Timid","4/0/0/252/0/252","4","0","0","252","0","252","35.817"
"Hydreigon","Timid","0/0/0/252/4/252","0","0","0","252","4","252","23.432"
"Hydreigon","Timid","12/0/4/236/4/252","12","0","4","236","4","252","18.207"
"Hydreigon","Timid","60/0/0/196/0/252","60","0","0","196","0","252","15.690"
"Hydreigon","Modest","60/0/0/196/0/252","60","0","0","196","0","252","4.199"
"Hydreigon","Timid","0/0/20/252/0/236","0","0","20","252","0","236","0.720"
"Golisopod","Adamant","236/252/0/0/20/0","236","252","0","0","20","0","49.970"
"Golisopod","Adamant","236/196/0/0/76/0","236","196","0","0","76","0","37.212"
"Golisopod","Brave","224/252/0/0/32/0","224","252","0","0","32","0","9.894"
"Golisopod","Brave","252/252/4/0/0/0","252","252","4","0","0","0","1.938"
"Golisopod","Serious","252/252/0/0/4/0","252","252","0","0","4","0","0.873"
"Sawk","Adamant","4/252/0/0/0/252","4","252","0","0","0","252","99.956"
"Sneasel","Timid","52/0/4/4/244/204","52","0","4","4","244","204","54.367"
"Sneasel","Jolly","244/4/4/0/100/156","244","4","4","0","100","156","20.228"
"Sneasel","Jolly","244/4/4/0/4/252","244","4","4","0","4","252","16.991"
"Sneasel","Jolly","4/252/0/0/0/252","4","252","0","0","0","252","7.822"
"Sneasel","Jolly","0/252/0/0/4/252","0","252","0","0","4","252","0.588"
"Hitmontop","Adamant","252/212/4/0/12/28","252","212","4","0","12","28","23.149"
